Podaj płeć,Podaj swój wiek,Wykształcenie,Podaj wielkość swojego miasta/gminy,Ogólny staż zatrudnienia w pełnych latach,Dobra atmosfera w pracy jest dla mnie bardzo istotna,Wysokie wynagrodzenie stanowi cel główny pracy zarobkowej!,Czy zamierzasz w przeciągu roku zmienić pracodawcę?,"Uważam, że płacą mi odpowiednio za pracę,  którą wykonuję.",W mojej firmie są małe szanse na awans w pracy.,Mój kierownik jest w pełni kompetentny do wykonywania swojej pracy.,"Nie jestem zadowolony ze świadczeń, które otrzymuję.","Gdy dobrze wykonuję pracę, jestem odpowiednio doceniany.",Wiele naszych reguł i procedur utrudnia dobre wykonywanie pracy.,"Lubię ludzi, z którymi pracuję.","Czasami myślę, ze moja praca jest bez sensu.",Komunikacja w mojej firmie wydaje się dobra.,Podwyżki zdarzają się zbyt rzadko.,"Ten, kto dobrze wykonuje swoją pracę ma u nas spore szanse na awans.",Mój kierownik jest wobec mnie niesprawiedliwy.,"Świadczenia, które otrzymuję są porównywalne z tymi, które oferuje większość innych firm.","Uważam, że moja praca jest niedoceniana.",Biurokracja rzadko przeszkadza mi w efektywnym wykonywaniu pracy.,"Uważam, że muszę pracować ciężej z powodu niekompetencji osób, z którymi pracuję.","Lubię rzeczy, którymi się zajmuję w swojej pracy.","Cele firmy, dla której pracuję, są dla mnie niejasne.","Gdy myślę o swoim wynagrodzeniu, czuję się niedoceniany.","Ludzie awansują w mojej firmie tak samo szybko, jak w innych firmach.",Mój kierownik za mało interesuje się odczuciami podwładnych.,"Pakiet świadczeń, które otrzymujemy, jest słuszny.","Jest mało nagród dla tych, którzy tu pracują.",Mam za dużo zadań do wykonania w pracy.,Lubię spędzać czas ze swoimi współpracownikami.,"Często mam odczucie, że nie wiem, co się dzieje w mojej firmie.",Jestem dumny ze swojej pracy.,Jestem usatysfakcjonowany perspektywą wzrostu zarobków w przyszłości.,"Są dodatkowe świadczenia, których nie otrzymuję, a uważam, że powinienem.",Lubię swojego kierownika.,Mam za dużo papierkowej roboty.,"Uważam, że moje wysiłki nie są nagradzane w sposób, w jaki być powinny.",Jestem zadowolony z możliwości awansu.,Moja praca jest przyjemna.,Przydzielane zadania nie są w pełni wyjaśniane.,Wynagrodzenie
0,28,5,2,3,6,5,0,1.0,5.0,2.0,5.0,2.0,6.0,2.0,4.0,2.0,6.0,1.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,2.0,5.0,2.0,2.0,6.0,4.0,6.0,4.0,2.0,6.0,1.0,6.0,6.0,3.0,2.0,5.0,4000
0,39,5,1,5,6,4,0,4.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6000
0,49,5,3,30,5,4,0,5.0,6.0,5.0,5.0,3.0,5.0,4.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,3.0,5.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,4.0,3.0,6000
1,22,4,5,2,6,5,1,5.0,2.0,6.0,1.0,2.0,3.0,5.0,2.0,6.0,3.0,5.0,1.0,4.0,3.0,4.0,5.0,3.0,6.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,8000
0,29,5,3,9,6,5,0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,1.0,5.0,6.0,1.0,1.0,6.0,4.0,6.0,6.0,6.0,1.0,4.0,4.0,1.0,4.0,6.0,4.0,4.0,1.0,6.0,4.0,4.0,6.0,4.0,6.0,1.0,6.0,6.0,6000
0,44,5,2,25,6,5,0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,3.0,6.0,4.0,2.0,6.0,5.0,3.0,5.0,2.0,5.0,8000
0,58,5,2,39,6,4,0,3.0,5.0,5.0,5.0,3.0,6.0,5.0,4.0,4.0,6.0,4.0,4.0,2.0,5.0,2.0,4.0,6.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,6.0,6.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,10000
0,47,5,3,26,6,5,0,6.0,5.0,6.0,1.0,6.0,4.0,6.0,1.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,5.0,6.0,5.0,1.0,6.0,1.0,1.0,6.0,6.0,1.0,8000
0,51,5,2,27,6,5,0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,6.0,2.0,3.0,1.0,5.0,3.0,4.0,5.0,3.0,5.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,5.0,4.0,5.0,1.0,4.0,2.0,14000
0,55,5,2,35,6,4,0,5.0,4.0,6.0,1.0,6.0,5.0,6.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,4.0,6.0,5.0,1.0,2.0,1.0,4.0,5.0,6.0,4.0,5.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,6.0,2.0,10000
0,52,5,3,27,5,4,0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,6.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,12000
0,44,5,2,20,6,6,1,3.0,5.0,1.0,6.0,1.0,6.0,6.0,1.0,3.0,5.0,3.0,4.0,6.0,5.0,1.0,6.0,6.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,6.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,6.0,4.0,8000
1,19,4,3,3,5,5,1,5.0,1.0,2.0,4.0,6.0,1.0,6.0,1.0,3.0,4.0,1.0,2.0,5.0,6.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,6000
0,47,5,3,23,6,5,0,4.0,4.0,5.0,2.0,4.0,4.0,6.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,6000
0,57,5,4,33,6,5,0,5.0,3.0,4.0,6.0,4.0,5.0,5.0,1.0,5.0,6.0,5.0,4.0,1.0,4.0,6.0,2.0,5.0,1.0,4.0,5.0,2.0,2.0,6.0,1.0,4.0,4.0,6.0,1.0,6.0,5.0,1.0,5.0,5.0,6.0,6.0,8000
0,36,5,1,12,6,5,0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6000
0,57,5,3,37,5,4,0,4.0,4.0,5.0,2.0,5.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,4.0,6.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,8000
0,43,5,2,23,6,6,0,2.0,3.0,4.0,2.0,5.0,3.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,2.0,3.0,5.0,5.0,6.0,1.0,5.0,3.0,1.0,6.0,6.0,4.0,4.0,5.0,5.0,6000
0,41,5,3,20,6,4,0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,6.0,1.0,3.0,4.0,5.0,1.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,3.0,3.0,10000
0,44,5,5,24,5,5,0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,5.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,8000
0,50,5,2,30,6,5,0,5.0,6.0,5.0,4.0,4.0,2.0,5.0,1.0,3.0,6.0,1.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,6.0,1.0,6.0,4.0,6000
0,33,5,2,7,6,4,0,5.0,6.0,5.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,6.0,1.0,4.0,1.0,6.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,6.0,3.0,3.0,5.0,3.0,6000
0,53,5,2,25,6,5,0,5.0,5.0,2.0,2.0,4.0,5.0,3.0,4.0,6.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,6.0,5.0,3.0,2.0,6.0,5.0,2.0,4.0,2.0,6.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,10000
0,39,5,2,15,6,6,0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,6.0,1.0,6.0,1.0,6.0,3.0,6.0,5.0,6.0,6.0,1.0,6.0,1.0,6.0,6.0,1.0,6.0,1.0,1.0,3.0,1.0,6.0,6.0,1.0,1.0,3.0,8000
0,37,5,3,11,5,6,0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,5.0,3.0,2.0,5.0,3.0,6.0,2.0,5.0,6.0,1.0,6.0,5.0,1.0,5.0,3.0,3.0,6000
0,51,5,2,33,6,6,1,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,6.0,3.0,6.0,2.0,4.0,6.0,4.0,6.0,3.0,6.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,3.0,1.0,2.0,6.0,2.0,6.0,3.0,10000
0,47,5,4,23,6,4,1,2.0,6.0,1.0,5.0,2.0,6.0,5.0,3.0,1.0,6.0,1.0,6.0,1.0,6.0,6.0,6.0,5.0,1.0,6.0,1.0,6.0,1.0,6.0,5.0,5.0,5.0,6.0,1.0,6.0,1.0,4.0,6.0,1.0,3.0,6.0,6000
0,32,5,1,8,6,4,0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4000
0,38,5,1,9,6,5,0,2.0,6.0,6.0,4.0,3.0,3.0,5.0,2.0,4.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,3.0,5.0,6.0,4.0,1.0,5.0,5.0,6000
0,44,5,1,24,6,5,0,5.0,6.0,5.0,3.0,4.0,6.0,5.0,1.0,2.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,6.0,1.0,5.0,5.0,4.0,1.0,1.0,5.0,2.0,2.0,6.0,4.0,3.0,6000
0,36,5,3,16,5,4,1,3.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,8000
0,46,5,1,28,6,6,0,5.0,5.0,6.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,1.0,4.0,1.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,8000
0,40,5,2,17,6,6,0,5.0,6.0,6.0,2.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0,5.0,6.0,6.0,6.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,5.0,6.0,4.0,3.0,6.0,3.0,4.0,4.0,6.0,1.0,6000
0,48,5,5,28,6,4,0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,2.0,3.0,6.0,5.0,5.0,2.0,6.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,6000
1,23,3,2,2,6,5,0,5.0,2.0,6.0,1.0,6.0,6.0,5.0,4.0,4.0,1.0,6.0,1.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,3.0,1.0,6.0,1.0,5.0,5.0,3.0,6.0,3.0,1.0,6.0,3.0,4.0,4.0,5.0,3.0,6000
0,38,5,2,12,6,5,0,5.0,5.0,6.0,3.0,6.0,4.0,5.0,2.0,5.0,4.0,4.0,1.0,3.0,2.0,4.0,2.0,5.0,1.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,5.0,4.0,3.0,4.0,5.0,2.0,8000
0,37,5,2,16,6,5,0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,2.0,6.0,4.0,6.0,6.0,4.0,4.0,2.0,8000
0,44,5,5,22,2,1,0,2.0,3.0,2.0,2.0,3.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8000
0,38,5,3,13,6,5,0,2.0,3.0,5.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,4.0,1.0,5.0,4.0,3.0,5.0,4.0,1.0,6.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,8000
0,39,5,3,19,6,5,0,3.0,6.0,6.0,4.0,3.0,3.0,5.0,1.0,2.0,6.0,1.0,5.0,5.0,6.0,1.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,8000
0,38,5,1,14,6,6,0,3.0,2.0,5.0,2.0,4.0,4.0,6.0,1.0,5.0,6.0,6.0,1.0,4.0,5.0,4.0,1.0,6.0,1.0,5.0,2.0,2.0,5.0,5.0,4.0,6.0,1.0,5.0,6.0,2.0,5.0,6.0,4.0,6.0,5.0,5.0,6000
0,32,5,1,12,5,5,0,3.0,6.0,6.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,6.0,5.0,2.0,5.0,5.0,6000
0,24,5,5,1,5,6,1,4.0,3.0,6.0,4.0,4.0,1.0,3.0,2.0,5.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,2000
0,19,4,3,1,6,5,0,6.0,5.0,5.0,2.0,6.0,1.0,6.0,4.0,6.0,6.0,4.0,1.0,6.0,2.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,5.0,6.0,1.0,6.0,1.0,3.0,6.0,6.0,1.0,2000
0,46,4,5,26,6,6,0,2.0,2.0,4.0,2.0,6.0,1.0,6.0,2.0,3.0,2.0,5.0,1.0,2.0,6.0,4.0,6.0,6.0,1.0,5.0,3.0,1.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6000
0,47,5,2,28,6,5,0,5.0,5.0,6.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,6.0,1.0,5.0,1.0,3.0,2.0,5.0,1.0,6.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,2.0,6000
0,44,5,4,19,5,5,0,5.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,4.0,4.0,5.0,1.0,6.0,1.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,2.0,4.0,5.0,1.0,6.0,6.0,2.0,6.0,5.0,1.0,10000
0,47,5,3,27,6,4,0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,1.0,6.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,6.0,2.0,4.0,2.0,6.0,6.0,6.0,5.0,4.0,1.0,4.0,6.0,6.0,6.0,1.0,4.0,4.0,6000
0,62,5,2,43,6,5,0,4.0,4.0,5.0,2.0,5.0,1.0,6.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,6.0,5.0,6.0,6.0,2.0,4.0,4.0,6.0,1.0,6.0,6.0,1.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,8000
0,40,5,2,15,6,5,0,2.0,6.0,6.0,5.0,3.0,2.0,5.0,4.0,5.0,6.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,6.0,2.0,4.0,1.0,3.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,6000
0,48,5,3,30,6,5,0,6.0,1.0,6.0,1.0,6.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,6.0,1.0,6.0,2.0,6.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,5.0,2.0,6.0,4.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,8000
0,44,5,2,20,6,4,0,2.0,4.0,3.0,4.0,5.0,3.0,6.0,2.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,3.0,6.0,5.0,5.0,6000
0,40,5,2,18,6,6,0,1.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,6.0,5.0,4.0,6.0,2.0,2.0,1.0,4.0,5.0,6.0,5.0,5.0,2.0,6.0,5.0,5.0,3.0,5.0,6.0,5.0,5.0,4.0,6000
0,45,4,2,24,6,5,0,5.0,6.0,4.0,5.0,2.0,2.0,4.0,2.0,3.0,6.0,1.0,2.0,1.0,6.0,2.0,5.0,5.0,1.0,6.0,1.0,4.0,3.0,6.0,6.0,4.0,4.0,6.0,1.0,5.0,4.0,6.0,6.0,5.0,4.0,2.0,6000
0,50,5,2,31,5,4,0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,4.0,3.0,6.0,1.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,6.0,3.0,3.0,5.0,4.0,4.0,4.0,10000
0,51,5,4,27,6,5,0,1.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,6.0,1.0,2.0,5.0,5.0,5.0,2.0,6.0,1.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,6.0,3.0,2.0,5.0,2.0,4.0,3.0,5.0,1.0,8000
0,42,5,3,19,6,6,0,5.0,5.0,6.0,2.0,5.0,4.0,6.0,1.0,5.0,5.0,5.0,1.0,4.0,2.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,6.0,2.0,5.0,2.0,1.0,6.0,2.0,2.0,6.0,5.0,2.0,8000
0,45,5,2,23,6,5,0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,4.0,6.0,2.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,6000
0,39,5,3,14,6,4,1,5.0,6.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,3.0,2.0,3.0,5.0,5.0,6.0,5.0,2.0,3.0,4.0,6.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,8000
0,46,5,1,23,6,4,0,5.0,5.0,6.0,5.0,1.0,3.0,6.0,1.0,5.0,6.0,2.0,4.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,4.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6000
1,22,4,2,2,5,5,1,4.0,6.0,6.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,6.0,4.0,6.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,5.0,1.0,5.0,4.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,6000
0,43,5,2,21,6,5,0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,6.0,1.0,1.0,1.0,4.0,1.0,8000
0,47,4,5,26,6,4,0,5.0,5.0,5.0,2.0,5.0,2.0,6.0,2.0,5.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,6.0,1.0,3.0,5.0,2.0,5.0,5.0,2.0,6.0,2.0,5.0,5.0,2.0,6.0,2.0,5.0,5.0,6.0,3.0,8000
0,34,5,1,9,6,6,0,6.0,4.0,6.0,1.0,5.0,1.0,6.0,1.0,6.0,5.0,4.0,1.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,3.0,1.0,6.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,6.0,2.0,2.0,4.0,5.0,4.0,8000
0,53,5,2,30,6,6,0,4.0,6.0,4.0,4.0,4.0,6.0,5.0,5.0,3.0,6.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,5.0,6.0,6.0,1.0,6.0,6.0,6000
0,47,5,5,25,6,5,0,2.0,6.0,5.0,4.0,3.0,5.0,6.0,2.0,5.0,6.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0,6.0,4.0,6.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,12000
0,32,5,1,8,5,5,0,2.0,6.0,2.0,5.0,1.0,2.0,5.0,5.0,2.0,6.0,1.0,2.0,3.0,6.0,3.0,2.0,3.0,2.0,6.0,1.0,6.0,1.0,6.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,1.0,4.0,4.0,6000
0,38,5,2,14,6,5,0,2.0,6.0,1.0,5.0,4.0,4.0,6.0,5.0,4.0,6.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,2.0,6.0,1.0,5.0,2.0,6.0,6.0,6.0,5.0,5.0,2.0,6.0,5.0,4.0,6.0,1.0,5.0,5.0,6000
0,38,5,2,14,6,3,0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,6.0,2.0,3.0,4.0,5.0,3.0,2.0,5.0,2.0,5.0,2.0,6.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,6000
0,40,5,1,17,6,4,0,5.0,1.0,6.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,5.0,6.0,1.0,4.0,5.0,1.0,6.0,6.0,1.0,6000
0,49,5,3,30,6,5,0,2.0,5.0,6.0,5.0,5.0,1.0,6.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0,6.0,6.0,4.0,1.0,5.0,1.0,1.0,6.0,6.0,2.0,2.0,4.0,5.0,8000
1,42,5,3,18,5,6,1,2.0,5.0,4.0,4.0,2.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,3.0,4.0,6.0,5.0,4.0,5.0,2.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0,10000
0,31,5,5,8,6,4,0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,3.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,5.0,2.0,6000
0,44,5,3,20,6,4,0,1.0,4.0,6.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,6.0,5.0,6.0,6.0,3.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,6000
1,34,5,2,12,6,4,0,5.0,6.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,5.0,6.0,6.0,1.0,2.0,3.0,1.0,6.0,2.0,5.0,5.0,1.0,6.0,6.0,1.0,6.0,5.0,1.0,3.0,5.0,1.0,8000
0,54,5,2,28,6,5,0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,6.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,8000
0,40,5,2,20,6,6,0,3.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,1.0,1.0,3.0,5.0,4.0,6.0,6.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,1.0,3.0,6.0,3.0,3.0,4.0,4.0,6.0,2.0,6.0,4.0,10000
0,35,5,3,5,6,3,1,2.0,6.0,5.0,3.0,5.0,2.0,5.0,2.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,12000
0,39,5,2,18,6,4,0,5.0,5.0,6.0,2.0,4.0,3.0,6.0,2.0,5.0,5.0,2.0,1.0,5.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,1.0,6.0,5.0,1.0,5.0,2.0,2.0,4.0,5.0,5.0,8000
0,48,5,3,22,6,5,0,4.0,6.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8000
